| timestamp                  |   FT_001 |   FT_002 |   PT_001 |   PT_002 |   PT_003 |   PT_004 |   TE_001 |   TE_002 |   TE_003 |   TT_001 |   TT_002 |   TT_003 |   FZ_003 |   FZ_001 |   FZ_002 |   SV_001 |   SV_002 |   SV_003 |   SV_004 |   SV_005 |   SV_006 |   SV_007 |   SV_008 |   LSH_001 |   LSL_001 |   LSL_002 |   BY_001 |   FY_001 |   FY_002 |   FY_003 |   EE_101 |   EE_102 |   EE_103 |   IE_101 |   IE_102 |   IE_103 |   TE_101 |   SE_101 |   EE_201 |   EE_202 |   IE_201 |   TE_201 |   TE_202 |   EE_301 |   EE_302 |   EE_303 |   IE_301 |   IE_302 |   IE_303 |   TE_301 |   ST_301 |   WT_401 |   TE_401 |   WT_402 |   TE_402 |
| 2022-04-11 18:54:51.321715 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      701 |      709 |      714 |       21 |       21 |       23 |       74 |       61 |        0 |        0 |        9 |        0 |       64 |      210 |      219 |      211 |       33 |       34 |       32 |       76 |     2388 |      116 |       68 |      203 |       55 |
| 2022-04-11 18:54:52.601702 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      728 |      717 |      701 |       22 |       21 |       24 |       75 |       59 |        0 |        0 |        7 |        0 |       61 |      216 |      225 |      211 |       33 |       31 |       31 |       71 |     2360 |      126 |       63 |      203 |       50 |
| 2022-04-11 18:54:53.869701 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      700 |      703 |      708 |       24 |       24 |       23 |       73 |       61 |        0 |        0 |        8 |        0 |       70 |      214 |      215 |      220 |       32 |       33 |       32 |       74 |     2491 |      108 |       62 |      200 |       52 |
| 2022-04-11 18:54:55.161702 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      715 |      723 |      729 |       24 |       21 |       21 |       70 |       60 |        0 |        0 |        9 |        0 |       73 |      227 |      223 |      228 |       34 |       35 |       35 |       71 |     2313 |      113 |       70 |      210 |       52 |
| 2022-04-11 18:54:56.434712 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      725 |      728 |      712 |       22 |       24 |       20 |       72 |       59 |        0 |        0 |       17 |        0 |       60 |      218 |      221 |      228 |       32 |       30 |       31 |       71 |     2330 |      148 |       63 |      205 |       53 |
| 2022-04-11 18:54:57.711720 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      702 |      715 |      721 |       21 |       20 |       24 |       74 |       58 |        0 |        0 |       15 |        0 |       64 |      214 |      211 |      211 |       32 |       35 |       33 |       75 |     2394 |      113 |       68 |      228 |       52 |
| 2022-04-11 18:54:58.979710 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      726 |      719 |      708 |       23 |       23 |       24 |       70 |       59 |        0 |        0 |       12 |        0 |       68 |      216 |      215 |      222 |       30 |       35 |       35 |       77 |     2402 |      107 |       71 |      216 |       54 |
| 2022-04-11 18:55:00.255713 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      723 |      710 |      728 |       23 |       21 |       24 |       78 |       59 |        0 |        0 |        8 |        0 |       72 |      218 |      229 |      210 |       33 |       31 |       35 |       74 |     2307 |      149 |       64 |      213 |       57 |
| 2022-04-11 18:55:01.540791 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      715 |      716 |      708 |       24 |       23 |       23 |       74 |       60 |        0 |        0 |       14 |        0 |       60 |      216 |      229 |      224 |       31 |       35 |       35 |       79 |     2448 |      109 |       61 |      216 |       52 |
| 2022-04-11 18:55:02.840851 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      714 |      717 |      717 |       22 |       22 |       24 |       74 |       58 |        0 |        0 |       19 |        0 |       62 |      212 |      224 |      214 |       34 |       30 |       35 |       77 |     2410 |      127 |       69 |      209 |       53 |
| 2022-04-11 18:55:04.130234 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      701 |      715 |      728 |       24 |       23 |       20 |       79 |       60 |        0 |        0 |       10 |        0 |       74 |      214 |      212 |      213 |       35 |       32 |       31 |       77 |     2307 |      113 |       74 |      225 |       57 |
| 2022-04-11 18:55:05.456533 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      701 |      721 |      705 |       20 |       23 |       22 |       77 |       58 |        0 |        0 |       12 |        0 |       70 |      222 |      215 |      228 |       31 |       30 |       34 |       76 |     2312 |      135 |       68 |      229 |       50 |
| 2022-04-11 18:55:06.736993 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      721 |      702 |      700 |       21 |       22 |       20 |       73 |       59 |        0 |        0 |       19 |        0 |       71 |      228 |      219 |      228 |       33 |       32 |       34 |       76 |     2418 |      129 |       60 |      229 |       51 |
| 2022-04-11 18:55:08.037170 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      718 |      722 |      726 |       20 |       23 |       21 |       70 |       61 |        0 |        0 |       14 |        0 |       72 |      219 |      228 |      227 |       35 |       31 |       35 |       72 |     2443 |      146 |       64 |      215 |       53 |
| 2022-04-11 18:55:09.302455 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      720 |      725 |      727 |       21 |       20 |       24 |       79 |       58 |        0 |        0 |       15 |        0 |       72 |      227 |      219 |      214 |       33 |       35 |       35 |       77 |     2386 |      143 |       61 |      200 |       56 |
| 2022-04-11 18:55:10.588745 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      704 |      704 |      704 |       22 |       22 |       22 |       73 |       61 |        0 |        0 |       13 |        0 |       65 |      223 |      228 |      226 |       34 |       35 |       35 |       79 |     2404 |      112 |       74 |      202 |       50 |
| 2022-04-11 18:55:11.865827 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      703 |      713 |      719 |       24 |       23 |       22 |       78 |       59 |        0 |        0 |       11 |        0 |       65 |      223 |      210 |      212 |       31 |       31 |       34 |       75 |     2427 |      105 |       73 |      227 |       56 |
| 2022-04-11 18:55:13.163119 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      727 |      711 |      722 |       22 |       22 |       22 |       71 |       58 |        0 |        0 |        9 |        0 |       69 |      211 |      219 |      214 |       35 |       32 |       35 |       76 |     2486 |      134 |       70 |      229 |       50 |
| 2022-04-11 18:55:14.445407 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      716 |      723 |      728 |       21 |       21 |       24 |       77 |       61 |        0 |        0 |       13 |        0 |       68 |      222 |      211 |      217 |       32 |       34 |       33 |       71 |     2433 |      106 |       61 |      222 |       52 |
| 2022-04-11 18:55:16.078774 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      711 |      728 |      709 |       21 |       24 |       24 |       73 |       58 |        0 |        0 |        8 |        0 |       66 |      220 |      211 |      220 |       34 |       31 |       30 |       73 |     2471 |      125 |       71 |      223 |       55 |
| 2022-04-11 18:55:17.345058 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      710 |      705 |      706 |       23 |       23 |       20 |       79 |       58 |        0 |        0 |       14 |        0 |       65 |      210 |      219 |      221 |       35 |       32 |       34 |       78 |     2319 |      112 |       70 |      206 |       54 |
| 2022-04-11 18:55:18.643351 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      719 |      703 |      725 |       23 |       20 |       20 |       71 |       59 |        0 |        0 |       13 |        0 |       60 |      220 |      211 |      210 |       34 |       34 |       34 |       74 |     2305 |      100 |       71 |      225 |       52 |
| 2022-04-11 18:55:19.919637 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      726 |      711 |      720 |       23 |       23 |       24 |       76 |       58 |        0 |        0 |        7 |        0 |       72 |      220 |      215 |      213 |       31 |       32 |       35 |       71 |     2440 |      109 |       60 |      215 |       50 |
| 2022-04-11 18:55:21.198925 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      710 |      701 |      725 |       21 |       23 |       23 |       75 |       59 |        0 |        0 |        7 |        0 |       65 |      221 |      221 |      217 |       34 |       33 |       32 |       72 |     2457 |      130 |       65 |      219 |       53 |
| 2022-04-11 18:55:22.484215 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      704 |      712 |      722 |       23 |       24 |       20 |       77 |       58 |        0 |        0 |       10 |        0 |       72 |      223 |      229 |      214 |       33 |       34 |       32 |       75 |     2457 |      146 |       69 |      200 |       50 |
| 2022-04-11 18:55:23.767502 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      707 |      711 |      727 |       21 |       20 |       21 |       74 |       59 |        0 |        0 |       10 |        0 |       70 |      229 |      216 |      212 |       31 |       31 |       33 |       72 |     2387 |      101 |       73 |      222 |       55 |
| 2022-04-11 18:55:25.046790 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      701 |      713 |      700 |       24 |       20 |       22 |       78 |       58 |        0 |        0 |       14 |        0 |       60 |      210 |      225 |      222 |       32 |       31 |       32 |       78 |     2423 |      133 |       63 |      212 |       56 |
| 2022-04-11 18:55:26.331079 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      709 |      711 |      710 |       24 |       20 |       20 |       79 |       60 |        0 |        0 |        7 |        0 |       74 |      211 |      215 |      225 |       32 |       34 |       31 |       79 |     2343 |      140 |       61 |      228 |       50 |
| 2022-04-11 18:55:27.613367 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      712 |      712 |      709 |       21 |       21 |       20 |       74 |       59 |        0 |        0 |       18 |        0 |       61 |      225 |      212 |      218 |       32 |       32 |       31 |       74 |     2300 |      145 |       64 |      220 |       50 |
| 2022-04-11 18:55:28.894141 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      704 |      712 |      713 |       23 |       20 |       24 |       71 |       58 |        0 |        0 |       11 |        0 |       65 |      213 |      211 |      226 |       33 |       30 |       34 |       77 |     2303 |      124 |       68 |      218 |       54 |
| 2022-04-11 18:55:30.180642 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      718 |      723 |      700 |       22 |       21 |       21 |       73 |       59 |        0 |        0 |        7 |        0 |       60 |      215 |      210 |      218 |       34 |       30 |       35 |       74 |     2366 |      121 |       65 |      229 |       53 |
| 2022-04-11 18:55:31.445041 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      719 |      723 |      722 |       21 |       24 |       24 |       70 |       61 |        0 |        0 |       18 |        0 |       72 |      228 |      215 |      212 |       32 |       31 |       33 |       77 |     2319 |      100 |       64 |      214 |       53 |
| 2022-04-11 18:55:32.716328 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      726 |      724 |      711 |       23 |       22 |       20 |       71 |       60 |        0 |        0 |       10 |        0 |       60 |      211 |      228 |      225 |       31 |       34 |       30 |       72 |     2353 |      143 |       71 |      215 |       52 |
| 2022-04-11 18:55:34.017619 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      705 |      726 |      722 |       22 |       23 |       21 |       71 |       58 |        0 |        0 |        8 |        0 |       69 |      222 |      215 |      222 |       30 |       30 |       32 |       73 |     2377 |      116 |       66 |      217 |       53 |
| 2022-04-11 18:55:35.320923 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      728 |      713 |      711 |       20 |       22 |       21 |       70 |       58 |        0 |        0 |       18 |        0 |       73 |      222 |      210 |      213 |       35 |       34 |       32 |       78 |     2436 |      107 |       67 |      223 |       56 |
| 2022-04-11 18:55:36.807008 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      727 |      703 |      700 |       24 |       21 |       23 |       70 |       58 |        0 |        0 |        8 |        0 |       63 |      215 |      213 |      228 |       35 |       32 |       32 |       71 |     2432 |      102 |       67 |      226 |       56 |
| 2022-04-11 18:55:38.153311 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      718 |      710 |      711 |       24 |       20 |       23 |       72 |       58 |        0 |        0 |       19 |        0 |       69 |      222 |      221 |      227 |       35 |       32 |       32 |       78 |     2425 |      107 |       64 |      223 |       53 |
| 2022-04-11 18:55:39.455604 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      727 |      707 |      718 |       24 |       21 |       22 |       73 |       61 |        0 |        0 |        9 |        0 |       62 |      229 |      224 |      216 |       35 |       31 |       31 |       73 |     2301 |      112 |       73 |      215 |       54 |
| 2022-04-11 18:55:40.752895 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      722 |      705 |      701 |       20 |       23 |       24 |       71 |       61 |        0 |        0 |       13 |        0 |       65 |      222 |      213 |      219 |       32 |       32 |       33 |       71 |     2411 |      129 |       68 |      215 |       55 |
| 2022-04-11 18:55:42.055188 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      708 |      726 |      701 |       22 |       24 |       24 |       73 |       61 |        0 |        0 |       16 |        0 |       71 |      214 |      219 |      217 |       34 |       32 |       35 |       72 |     2305 |      110 |       73 |      211 |       53 |
| 2022-04-11 18:55:43.320240 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      715 |      724 |      701 |       21 |       23 |       24 |       72 |       61 |        0 |        0 |       10 |        0 |       67 |      225 |      219 |      211 |       30 |       32 |       33 |       70 |     2388 |      108 |       62 |      203 |       51 |
| 2022-04-11 18:55:44.580095 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      713 |      707 |      722 |       20 |       23 |       20 |       79 |       60 |        0 |        0 |       16 |        0 |       68 |      219 |      221 |      225 |       34 |       30 |       33 |       76 |     2441 |      146 |       63 |      213 |       51 |
| 2022-04-11 18:55:45.857471 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      715 |      727 |      708 |       23 |       20 |       20 |       75 |       61 |        0 |        0 |        9 |        0 |       66 |      227 |      218 |      218 |       33 |       30 |       32 |       79 |     2458 |      119 |       74 |      200 |       57 |
| 2022-04-11 18:55:47.140437 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |        0 |      710 |      717 |      706 |       24 |       21 |       22 |       79 |       58 |        0 |        0 |       14 |        0 |       65 |      216 |      217 |      217 |       35 |       33 |       33 |       75 |     2498 |      129 |       70 |      229 |       54 |
